Order ID,Date,Product,Category,Region,Units Sold,Unit Price,Sales
ORD-1965,2023-07-16,Nouilles soba 100% sarrasin,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,5.5,11.0
ORD-1802,2023-07-17,Mirin iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,1,6.5,6.5
ORD-1569,2023-07-17,Thé vert japonais,Boissons,Provence-Alpes-Côte d'Azur,2,8.9,17.8
ORD-1608,2023-07-17,Nouilles Udon de Kagawa 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,1,3.9,3.9
ORD-1924,2023-07-17,Ramen au miso vegan 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,4,4.5,18.0
ORD-2586,2023-07-17,Miso iRASSHAi,Essentiels,Île-de-France,1,7.5,7.5
ORD-1171,2023-07-17,Sauce soja iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,1,6.9,6.9
ORD-2083,2023-07-18,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Île-de-France,3,4.9,14.7
ORD-2705,2023-07-18,Vinaigrette au sésame,Condiments,Île-de-France,2,7.9,15.8
ORD-2218,2023-07-18,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Île-de-France,1,5.65,5.65
ORD-1225,2023-07-20,Sauce teriyaki iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,3,6.9,20.7
ORD-1302,2023-07-20,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,1,4.5,4.5
ORD-2689,2023-07-20,Yuzu kosho,Condiments,Nouvelle-Aquitaine,1,9.5,9.5
ORD-2176,2023-07-20,Vinaigre de riz iRASSHAi,Essentiels,Bretagne,2,5.9,11.8
ORD-1110,2023-07-21,Nouilles soba,Riz & Nouilles,Provence-Alpes-Côte d'Azur,3,4.9,14.7
ORD-2226,2023-07-21,Thé vert japonais,Boissons,Île-de-France,2,8.9,17.8
ORD-2944,2023-07-21,Mirin iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,2,6.5,13.0
ORD-2558,2023-07-21,Ramen au miso vegan 3 portions,Riz & Nouilles,Île-de-France,3,4.5,13.5
ORD-3068,2023-07-21,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Île-de-France,2,5.65,11.3
ORD-3197,2023-07-22,Ramen instantanés au miso sans gluten,Riz & Nouilles,Bretagne,5,4.1,20.5
ORD-2227,2023-07-22,Nouilles udon précuites avec bouillon 3 portions,Riz & Nouilles,Île-de-France,2,5.6,11.2
ORD-3270,2023-07-22,Miso iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,1,7.5,7.5
ORD-1943,2023-07-22,Saké,Boissons,Île-de-France,1,15.9,15.9
ORD-3313,2023-07-23,Yuzu kosho,Condiments,Provence-Alpes-Côte d'Azur,1,9.5,9.5
ORD-3417,2023-07-23,Amazake,Boissons,Île-de-France,2,6.9,13.8
ORD-3435,2023-07-23,Ramen instantanés au potage vegan,Riz & Nouilles,Île-de-France,2,3.2,6.4
ORD-2329,2023-07-24,Ramen instantanés au miso sans gluten,Riz & Nouilles,Nouvelle-Aquitaine,1,4.1,4.1
ORD-1950,2023-07-24,Coffret art de cuisiner japonais,Coffrets,Île-de-France,1,59.9,59.9
ORD-1010,2023-07-24,Ramen instantanés au potage vegan,Riz & Nouilles,Île-de-France,3,3.2,9.6
ORD-3242,2023-07-24,Nouilles udon au curry 2 portions,Riz & Nouilles,Occitanie,1,4.9,4.9
ORD-3030,2023-07-24,Nouilles udon précuites avec bouillon 3 portions,Riz & Nouilles,Île-de-France,1,5.6,5.6
ORD-1008,2023-07-24,Ramen instantanés au miso vegan,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,3.2,6.4
ORD-1064,2023-07-25,Amazake,Boissons,Provence-Alpes-Côte d'Azur,1,6.9,6.9
ORD-1580,2023-07-25,Ramen au yuzu et à la sauce soja 2 portions,Riz & Nouilles,Île-de-France,3,5.65,16.95
ORD-1427,2023-07-25,Wasabi,Condiments,Île-de-France,1,8.9,8.9
ORD-1641,2023-07-27,Sauce ponzu,Condiments,Île-de-France,2,6.9,13.8
ORD-2601,2023-07-27,Sauce soja iRASSHAi,Essentiels,Bretagne,1,6.9,6.9
ORD-1379,2023-07-27,Nouilles soba,Riz & Nouilles,Hauts-de-France,4,4.9,19.6
ORD-2814,2023-07-28,Ramen au miso vegan 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,4,4.5,18.0
ORD-2920,2023-07-29,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Île-de-France,2,3.2,6.4
ORD-2461,2023-07-29,Nouilles Udon de Kagawa 3 portions,Riz & Nouilles,Île-de-France,4,3.9,15.6
ORD-3497,2023-07-30,Nouilles udon précuites 3 portions,Riz & Nouilles,Grand Est,1,5.4,5.4
ORD-3031,2023-07-30,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Île-de-France,4,4.9,19.6
ORD-2096,2023-07-30,Ramen instantanés au miso sans gluten,Riz & Nouilles,Provence-Alpes-Côte d'Azur,3,4.1,12.3
ORD-2906,2023-07-31,Nouilles udon précuites avec bouillon 3 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,5.6,5.6
ORD-2668,2023-08-01,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Occitanie,5,4.9,24.5
ORD-3318,2023-08-01,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,2,4.5,9.0
ORD-1106,2023-08-01,Vinaigrette au sésame,Condiments,Île-de-France,2,7.9,15.8
ORD-2224,2023-08-02,Nouilles udon iRASSHAi,Riz & Nouilles,Île-de-France,1,4.5,4.5
ORD-2411,2023-08-03,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Île-de-France,3,3.2,9.6
ORD-1487,2023-08-03,Nouilles soba à l'igname,Riz & Nouilles,Île-de-France,1,4.1,4.1
ORD-3476,2023-08-03,Coffret découverte thés,Coffrets,Nouvelle-Aquitaine,1,29.9,29.9
ORD-1304,2023-08-03,Nouilles udon iRASSHAi,Riz & Nouilles,Nouvelle-Aquitaine,2,4.5,9.0
ORD-3498,2023-08-03,Nouilles udon précuites avec bouillon 3 portions,Riz & Nouilles,Île-de-France,1,5.6,5.6
ORD-2714,2023-08-03,Nouilles soba d'Okuizumo,Riz & Nouilles,Provence-Alpes-Côte d'Azur,3,6.9,20.7
ORD-2950,2023-08-04,Wasabi,Condiments,Auvergne-Rhône-Alpes,2,8.9,17.8
ORD-1957,2023-08-04,Nouilles soba 100% sarrasin premium,Riz & Nouilles,Occitanie,2,9.4,18.8
ORD-3060,2023-08-04,Nouilles udon précuites avec bouillon 3 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,5.6,5.6
ORD-3127,2023-08-05,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Nouvelle-Aquitaine,1,4.5,4.5
ORD-2638,2023-08-05,Sauce soja iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,3,6.9,20.7
ORD-1246,2023-08-06,Dashi iRASSHAi,Essentiels,Île-de-France,1,7.9,7.9
ORD-3369,2023-08-06,Nouilles soba d'Okuizumo,Riz & Nouilles,Nouvelle-Aquitaine,1,6.9,6.9
ORD-3220,2023-08-06,Riz japonais iRASSHAi,Essentiels,Bretagne,3,8.5,25.5
ORD-1988,2023-08-07,Coffret art de cuisiner japonais,Coffrets,Auvergne-Rhône-Alpes,1,59.9,59.9
ORD-3142,2023-08-07,Nouilles udon précuites avec sauce 3 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,5.6,11.2
ORD-1584,2023-08-08,Coffret art de cuisiner japonais,Coffrets,Île-de-France,1,59.9,59.9
ORD-2852,2023-08-09,Riz japonais iRASSHAi,Essentiels,Grand Est,3,8.5,25.5
ORD-1172,2023-08-09,Ramen au yuzu et à la sauce soja 2 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,5.65,5.65
ORD-2620,2023-08-10,Riz japonais iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,2,8.5,17.0
ORD-1348,2023-08-10,Ramen au miso vegan 3 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,4.5,4.5
ORD-1527,2023-08-11,Dashi iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,4,7.9,31.6
ORD-2895,2023-08-12,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Île-de-France,1,5.65,5.65
ORD-1688,2023-08-12,Nouilles soba d'Okuizumo,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,6.9,13.8
ORD-1326,2023-08-12,Ramen au miso vegan 3 portions,Riz & Nouilles,Occitanie,3,4.5,13.5
ORD-2383,2023-08-13,Coffret art de cuisiner japonais,Coffrets,Île-de-France,1,59.9,59.9
ORD-2789,2023-08-13,Ramen instantanés au miso vegan,Riz & Nouilles,Auvergne-Rhône-Alpes,3,3.2,9.6
ORD-3268,2023-08-13,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,4.5,9.0
ORD-1262,2023-08-14,Coffret matcha,Coffrets,Auvergne-Rhône-Alpes,2,39.9,79.8
ORD-3219,2023-08-14,Ramen instantanés au miso sans gluten,Riz & Nouilles,Île-de-France,6,4.1,24.6
ORD-1532,2023-08-14,Ramen au yuzu et à la sauce soja 2 portions,Riz & Nouilles,Occitanie,2,5.65,11.3
ORD-1269,2023-08-15,Sauce soja iRASSHAi,Essentiels,Île-de-France,2,6.9,13.8
ORD-3253,2023-08-15,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Île-de-France,3,4.5,13.5
ORD-1916,2023-08-15,Nouilles Udon de Kagawa 3 portions,Riz & Nouilles,Occitanie,3,3.9,11.7
ORD-1754,2023-08-16,Ramen au miso vegan 3 portions,Riz & Nouilles,Occitanie,3,4.5,13.5
ORD-1694,2023-08-16,Nouilles soba,Riz & Nouilles,Auvergne-Rhône-Alpes,5,4.9,24.5
ORD-1018,2023-08-16,Nouilles soba 100% sarrasin,Riz & Nouilles,Île-de-France,1,5.5,5.5
ORD-1448,2023-08-16,Nouilles soba d'Okuizumo,Riz & Nouilles,Grand Est,1,6.9,6.9
ORD-1456,2023-08-16,Ramen instantanés tonkotsu sans gluten,Riz & Nouilles,Auvergne-Rhône-Alpes,3,4.1,12.3
ORD-3093,2023-08-17,Saké,Boissons,Provence-Alpes-Côte d'Azur,1,15.9,15.9
ORD-2770,2023-08-17,Nouilles udon au matcha,Riz & Nouilles,Hauts-de-France,1,3.5,3.5
ORD-2469,2023-08-19,Nouilles Udon de Kagawa 3 portions,Riz & Nouilles,Île-de-France,5,3.9,19.5
ORD-2366,2023-08-19,Coffret découverte thés,Coffrets,Normandie,1,29.9,29.9
ORD-3332,2023-08-19,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Occitanie,3,5.65,16.95
ORD-2267,2023-08-19,Riz japonais iRASSHAi,Essentiels,Bretagne,2,8.5,17.0
ORD-2300,2023-08-19,Nouilles udon précuites 3 portions,Riz & Nouilles,Île-de-France,2,5.4,10.8
ORD-2625,2023-08-20,Coffret matcha,Coffrets,Île-de-France,1,39.9,39.9
ORD-2036,2023-08-21,Wasabi,Condiments,Bretagne,1,8.9,8.9
ORD-2344,2023-08-21,Sauce teriyaki iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,2,6.9,13.8
ORD-3201,2023-08-22,Sauce soja iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,1,6.9,6.9
ORD-1940,2023-08-23,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Bretagne,2,6.5,13.0
ORD-1015,2023-08-24,Thé vert japonais,Boissons,Île-de-France,2,8.9,17.8
ORD-1041,2023-08-25,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Île-de-France,1,5.65,5.65
ORD-2853,2023-08-26,Sauce ponzu,Condiments,Île-de-France,2,6.9,13.8
ORD-2992,2023-08-26,Ramen instantanés au miso sans gluten,Riz & Nouilles,Pays de la Loire,4,4.1,16.4
ORD-2244,2023-08-26,Riz japonais iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,2,8.5,17.0
ORD-2121,2023-08-27,Nouilles Udon de Kagawa 3 portions,Riz & Nouilles,Corse,3,3.9,11.7
ORD-2702,2023-08-27,Mirin iRASSHAi,Essentiels,Hauts-de-France,2,6.5,13.0
ORD-3024,2023-08-27,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Île-de-France,3,6.5,19.5
ORD-1701,2023-08-28,Wasabi,Condiments,Occitanie,1,8.9,8.9
ORD-1714,2023-08-28,Nouilles udon précuites 3 portions,Riz & Nouilles,Bretagne,2,5.4,10.8
ORD-2290,2023-08-28,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Grand Est,1,4.5,4.5
ORD-2378,2023-08-28,Nouilles udon précuites avec sauce 3 portions,Riz & Nouilles,Grand Est,2,5.6,11.2
ORD-1837,2023-08-28,Ramen au yuzu et à la sauce soja 2 portions,Riz & Nouilles,Île-de-France,3,5.65,16.95
ORD-1345,2023-08-28,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Auvergne-Rhône-Alpes,2,3.2,6.4
ORD-2436,2023-08-28,Thé vert japonais,Boissons,Auvergne-Rhône-Alpes,3,8.9,26.7
ORD-3234,2023-08-29,Dashi iRASSHAi,Essentiels,Bretagne,3,7.9,23.7
ORD-1565,2023-08-29,Nouilles udon iRASSHAi,Riz & Nouilles,Auvergne-Rhône-Alpes,3,4.5,13.5
ORD-1991,2023-08-29,Saké,Boissons,Auvergne-Rhône-Alpes,1,15.9,15.9
ORD-2232,2023-08-29,Nouilles udon précuites avec bouillon 3 portions,Riz & Nouilles,Île-de-France,2,5.6,11.2
ORD-1144,2023-08-29,Sauce teriyaki iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,1,6.9,6.9
ORD-3177,2023-08-29,Ramen au yuzu et à la sauce soja 2 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,5.65,11.3
ORD-2298,2023-08-30,Nouilles udon précuites avec bouillon 3 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,1,5.6,5.6
ORD-1909,2023-09-02,Sauce ponzu,Condiments,Auvergne-Rhône-Alpes,2,6.9,13.8
ORD-3420,2023-09-03,Nouilles Udon 7 portions,Riz & Nouilles,Normandie,4,5.5,22.0
ORD-2882,2023-09-04,Nouilles soba 100% sarrasin premium,Riz & Nouilles,Île-de-France,2,9.4,18.8
ORD-1044,2023-09-04,Thé vert japonais,Boissons,Auvergne-Rhône-Alpes,3,8.9,26.7
ORD-1743,2023-09-04,Riz japonais iRASSHAi,Essentiels,Nouvelle-Aquitaine,1,8.5,8.5
ORD-2228,2023-09-04,Nouilles udon au curry 2 portions,Riz & Nouilles,Nouvelle-Aquitaine,2,4.9,9.8
ORD-3095,2023-09-05,Coffret art de cuisiner japonais,Coffrets,Bretagne,2,59.9,119.8
ORD-1651,2023-09-05,Yuzu kosho,Condiments,Provence-Alpes-Côte d'Azur,1,9.5,9.5
ORD-2887,2023-09-05,Nouilles soba d'Okuizumo,Riz & Nouilles,Pays de la Loire,2,6.9,13.8
ORD-1103,2023-09-06,Amazake,Boissons,Nouvelle-Aquitaine,1,6.9,6.9
ORD-1329,2023-09-06,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Provence-Alpes-Côte d'Azur,3,3.2,9.6
ORD-2916,2023-09-06,Wasabi,Condiments,Auvergne-Rhône-Alpes,3,8.9,26.7
ORD-1653,2023-09-06,Dashi iRASSHAi,Essentiels,Hauts-de-France,2,7.9,15.8
ORD-3407,2023-09-07,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Pays de la Loire,3,5.65,16.95
ORD-1095,2023-09-07,Riz japonais iRASSHAi,Essentiels,Grand Est,1,8.5,8.5
ORD-2237,2023-09-07,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Bretagne,2,4.5,9.0
ORD-1590,2023-09-07,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Île-de-France,5,4.5,22.5
ORD-1765,2023-09-08,Coffret matcha,Coffrets,Provence-Alpes-Côte d'Azur,1,39.9,39.9
ORD-3134,2023-09-09,Ramen tantan men piquant vegan 2 portions,Riz & Nouilles,Pays de la Loire,4,4.9,19.6
ORD-2397,2023-09-09,Miso iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,2,7.5,15.0
ORD-1850,2023-09-09,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,5,4.9,24.5
ORD-1989,2023-09-10,Nouilles udon précuites avec sauce 3 portions,Riz & Nouilles,Bretagne,3,5.6,16.8
ORD-2432,2023-09-10,Vinaigrette au sésame,Condiments,Provence-Alpes-Côte d'Azur,2,7.9,15.8
ORD-1208,2023-09-10,Coffret découverte thés,Coffrets,Île-de-France,1,29.9,29.9
ORD-3308,2023-09-10,Amazake,Boissons,Bretagne,3,6.9,20.7
ORD-1342,2023-09-11,Nouilles udon au curry 2 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,5,4.9,24.5
ORD-1371,2023-09-11,Saké,Boissons,Provence-Alpes-Côte d'Azur,2,15.9,31.8
ORD-2747,2023-09-11,Ramen instantanés au miso vegan,Riz & Nouilles,Île-de-France,3,3.2,9.6
ORD-2116,2023-09-11,Nouilles soba d'Okuizumo,Riz & Nouilles,Bretagne,3,6.9,20.7
ORD-1617,2023-09-11,Dashi iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,2,7.9,15.8
ORD-1101,2023-09-12,Sauce ponzu,Condiments,Grand Est,1,6.9,6.9
ORD-2927,2023-09-12,Nouilles udon précuites avec sauce 3 portions,Riz & Nouilles,Île-de-France,2,5.6,11.2
ORD-2190,2023-09-13,Nouilles udon iRASSHAi,Riz & Nouilles,Bretagne,4,4.5,18.0
ORD-1473,2023-09-13,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Grand Est,1,4.9,4.9
ORD-3361,2023-09-13,Coffret matcha,Coffrets,Auvergne-Rhône-Alpes,1,39.9,39.9
ORD-3216,2023-09-15,Wasabi,Condiments,Pays de la Loire,2,8.9,17.8
ORD-1270,2023-09-15,Coffret art de cuisiner japonais,Coffrets,Provence-Alpes-Côte d'Azur,3,59.9,179.7
ORD-1148,2023-09-15,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Île-de-France,3,6.5,19.5
ORD-1604,2023-09-15,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Corse,1,4.5,4.5
ORD-3025,2023-09-15,Wasabi,Condiments,Nouvelle-Aquitaine,3,8.9,26.7
ORD-1251,2023-09-15,Nouilles soba 100% sarrasin,Riz & Nouilles,Hauts-de-France,1,5.5,5.5
ORD-3264,2023-09-15,Miso iRASSHAi,Essentiels,Île-de-France,2,7.5,15.0
ORD-1856,2023-09-16,Ramen instantanés au miso vegan,Riz & Nouilles,Auvergne-Rhône-Alpes,4,3.2,12.8
ORD-2063,2023-09-16,Coffret matcha,Coffrets,Île-de-France,2,39.9,79.8
ORD-2989,2023-09-16,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,1,5.65,5.65
ORD-1373,2023-09-16,Miso iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,1,7.5,7.5
ORD-3298,2023-09-16,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Île-de-France,3,3.2,9.6
ORD-2337,2023-09-16,Matcha iRASSHAi,Essentiels,Île-de-France,2,12.9,25.8
ORD-3179,2023-09-17,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Île-de-France,3,4.5,13.5
ORD-3377,2023-09-17,Ramen instantanés tonkotsu sans gluten,Riz & Nouilles,Bretagne,4,4.1,16.4
ORD-1911,2023-09-18,Ramen instantanés tonkotsu sans gluten,Riz & Nouilles,Hauts-de-France,3,4.1,12.3
ORD-1968,2023-09-18,Coffret art de cuisiner japonais,Coffrets,Hauts-de-France,1,59.9,59.9
ORD-2217,2023-09-18,Coffret matcha,Coffrets,Auvergne-Rhône-Alpes,3,39.9,119.7
ORD-2459,2023-09-18,Miso iRASSHAi,Essentiels,Île-de-France,2,7.5,15.0
ORD-2452,2023-09-19,Coffret art de cuisiner japonais,Coffrets,Île-de-France,1,59.9,59.9
ORD-3217,2023-09-20,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Île-de-France,1,4.5,4.5
ORD-2242,2023-09-21,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Centre-Val de Loire,2,4.5,9.0
ORD-2907,2023-09-23,Nouilles udon iRASSHAi,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,4.5,4.5
ORD-3250,2023-09-23,Sauce soja iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,2,6.9,13.8
ORD-2869,2023-09-23,Nouilles udon iRASSHAi,Riz & Nouilles,Provence-Alpes-Côte d'Azur,4,4.5,18.0
ORD-3101,2023-09-23,Miso iRASSHAi,Essentiels,Normandie,1,7.5,7.5
ORD-1117,2023-09-24,Nouilles udon précuites 3 portions,Riz & Nouilles,Occitanie,1,5.4,5.4
ORD-1631,2023-09-24,Miso iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,1,7.5,7.5
ORD-1841,2023-09-24,Sauce soja iRASSHAi,Essentiels,Hauts-de-France,2,6.9,13.8
ORD-2153,2023-09-24,Nouilles udon au matcha,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,3.5,3.5
ORD-2924,2023-09-24,Coffret matcha,Coffrets,Île-de-France,2,39.9,79.8
ORD-1431,2023-09-25,Nouilles soba 100% sarrasin premium,Riz & Nouilles,Auvergne-Rhône-Alpes,2,9.4,18.8
ORD-1510,2023-09-26,Dashi iRASSHAi,Essentiels,Île-de-France,2,7.9,15.8
ORD-3440,2023-09-26,Thé vert japonais,Boissons,Auvergne-Rhône-Alpes,1,8.9,8.9
ORD-3413,2023-09-28,Riz japonais iRASSHAi,Essentiels,Île-de-France,2,8.5,17.0
ORD-1462,2023-09-28,Nouilles soba 100% sarrasin premium,Riz & Nouilles,Île-de-France,2,9.4,18.8
ORD-2034,2023-09-29,Nouilles soba d'Okuizumo,Riz & Nouilles,Île-de-France,1,6.9,6.9
ORD-1204,2023-10-01,Wasabi,Condiments,Île-de-France,3,8.9,26.7
ORD-3330,2023-10-01,Coffret découverte thés,Coffrets,Provence-Alpes-Côte d'Azur,1,29.9,29.9
ORD-2941,2023-10-02,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Île-de-France,5,3.2,16.0
ORD-2683,2023-10-02,Nouilles soba d'Okuizumo,Riz & Nouilles,Île-de-France,2,6.9,13.8
ORD-2264,2023-10-02,Nouilles Udon de Kagawa 3 portions,Riz & Nouilles,Corse,2,3.9,7.8
ORD-1423,2023-10-02,Ramen tantan men piquant vegan 2 portions,Riz & Nouilles,Corse,2,4.9,9.8
ORD-3019,2023-10-02,Sauce ponzu,Condiments,Provence-Alpes-Côte d'Azur,3,6.9,20.7
ORD-2942,2023-10-02,Thé vert japonais,Boissons,Pays de la Loire,3,8.9,26.7
ORD-1629,2023-10-03,Nouilles udon au curry 2 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,4.9,4.9
ORD-2385,2023-10-03,Sauce teriyaki iRASSHAi,Essentiels,Île-de-France,2,6.9,13.8
ORD-2301,2023-10-03,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Île-de-France,2,5.65,11.3
ORD-3397,2023-10-04,Nouilles udon au curry 2 portions,Riz & Nouilles,Île-de-France,1,4.9,4.9
ORD-3427,2023-10-04,Nouilles soba 100% sarrasin premium,Riz & Nouilles,Île-de-France,2,9.4,18.8
ORD-1906,2023-10-04,Vinaigrette au sésame,Condiments,Île-de-France,1,7.9,7.9
ORD-3455,2023-10-05,Wasabi,Condiments,Provence-Alpes-Côte d'Azur,4,8.9,35.6
ORD-1662,2023-10-05,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Île-de-France,7,4.5,31.5
ORD-1136,2023-10-05,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Grand Est,3,5.65,16.95
ORD-2364,2023-10-05,Coffret matcha,Coffrets,Auvergne-Rhône-Alpes,1,39.9,39.9
ORD-2059,2023-10-06,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Grand Est,2,4.5,9.0
ORD-3325,2023-10-06,Ramen instantanés tonkotsu sans gluten,Riz & Nouilles,Occitanie,1,4.1,4.1
ORD-1029,2023-10-07,Nouilles udon précuites avec sauce 3 portions,Riz & Nouilles,Île-de-France,1,5.6,5.6
ORD-1986,2023-10-07,Nouilles Udon de Kagawa 3 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,3.9,7.8
ORD-1822,2023-10-07,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Occitanie,1,3.2,3.2
ORD-2054,2023-10-08,Nouilles udon au matcha,Riz & Nouilles,Centre-Val de Loire,1,3.5,3.5
ORD-2585,2023-10-08,Miso iRASSHAi,Essentiels,Île-de-France,2,7.5,15.0
ORD-2571,2023-10-09,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,3,4.5,13.5
ORD-1027,2023-10-09,Nouilles udon au matcha,Riz & Nouilles,Pays de la Loire,4,3.5,14.0
ORD-2804,2023-10-09,Miso iRASSHAi,Essentiels,Normandie,3,7.5,22.5
ORD-1553,2023-10-09,Nouilles udon iRASSHAi,Riz & Nouilles,Occitanie,2,4.5,9.0
ORD-2917,2023-10-09,Sauce teriyaki iRASSHAi,Essentiels,Île-de-France,2,6.9,13.8
ORD-2427,2023-10-10,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,3.2,3.2
ORD-3284,2023-10-10,Coffret découverte thés,Coffrets,Bretagne,1,29.9,29.9
ORD-3382,2023-10-11,Nouilles soba à l'igname,Riz & Nouilles,Corse,2,4.1,8.2
ORD-2988,2023-10-11,Nouilles udon iRASSHAi,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,4.5,9.0
ORD-2697,2023-10-11,Sauce teriyaki iRASSHAi,Essentiels,Corse,3,6.9,20.7
ORD-2896,2023-10-11,Nouilles udon précuites avec bouillon 3 portions,Riz & Nouilles,Occitanie,2,5.6,11.2
ORD-3494,2023-10-12,Coffret matcha,Coffrets,Occitanie,2,39.9,79.8
ORD-1673,2023-10-12,Dashi iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,1,7.9,7.9
ORD-1165,2023-10-12,Sauce soja iRASSHAi,Essentiels,Occitanie,1,6.9,6.9
ORD-1599,2023-10-12,Saké,Boissons,Île-de-France,3,15.9,47.7
ORD-3227,2023-10-12,Ramen tantan men piquant vegan 2 portions,Riz & Nouilles,Île-de-France,5,4.9,24.5
ORD-2399,2023-10-13,Vinaigre de riz iRASSHAi,Essentiels,Île-de-France,5,5.9,29.5
ORD-2124,2023-10-14,Sauce ponzu,Condiments,Île-de-France,3,6.9,20.7
ORD-2103,2023-10-14,Coffret art de cuisiner japonais,Coffrets,Bretagne,1,59.9,59.9
ORD-2949,2023-10-15,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Bretagne,3,4.9,14.7
ORD-1650,2023-10-15,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Pays de la Loire,1,4.5,4.5
ORD-1622,2023-10-16,Ramen tantan men piquant vegan 2 portions,Riz & Nouilles,Nouvelle-Aquitaine,4,4.9,19.6
ORD-1755,2023-10-16,Wasabi,Condiments,Occitanie,3,8.9,26.7
ORD-2127,2023-10-17,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,4,4.5,18.0
